Date,Open_Bitcoin,High_Bitcoin,Low_Bitcoin,Close_Bitcoin,Adj Close_Bitcoin,Volume_Bitcoin,Open_Gold,High_Gold,Low_Gold,Close_Gold,Adj Close_Gold,Volume_Gold,Open_dollar,High_dollar,Low_dollar,Close_dollar,Adj Close_dollar,Volume_dollar,Open_sap500,High_sap500,Low_sap500,Close_sap500,Adj Close_sap500,Volume_sap500,Open_Litcoin,High_Litcoin,Low_Litcoin,Close_Litcoin,Adj Close_Litcoin,Volume_Litcoin,Open_Etherium,High_Etherium,Low_Etherium,Close_Etherium,Adj Close_Etherium,Volume_Etherium
2019-03-15,3926.66333,3968.5429689999996,3914.015381,3960.9111329999996,3960.9111329999996,9394210605.0,1300.900024,1304.699951,1300.5,1301.800049,1301.800049,26.0,96.720001,96.790001,96.489998,96.599998,96.599998,0.0,2810.79,2830.73,2810.79,2822.48,2822.48,5962730000,56.541637,59.386192,56.541637,58.98925799999999,58.98925799999999,1824454595.0,133.56715400000002,138.395142,133.56715400000002,137.691788,137.691788,4506861856.0
2019-03-18,4029.968506,4071.5566409999997,4009.117188,4032.507324,4032.507324,9646954186.0,1297.300049,1302.199951,1297.300049,1300.300049,1300.300049,8.0,96.57,96.629997,96.379997,96.519997,96.519997,0.0,2822.61,2835.41,2821.99,2832.94,2832.94,3552190000,61.284282999999995,62.770649,59.502430000000004,60.264805,60.264805,1971826811.0,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879.0
2019-03-19,4032.6918950000004,4082.216064,4023.8125,4071.190186,4071.190186,9344919956.0,1306.900024,1306.900024,1304.800049,1305.0,1305.0,20.0,96.510002,96.519997,96.290001,96.379997,96.379997,0.0,2840.76,2852.42,2823.27,2832.57,2832.57,3620220000,60.224297,60.947174,59.75231899999999,60.615566,60.615566,1824124623.0,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129.0
2019-03-20,4070.7939450000003,4089.461914,4031.11084,4087.476318,4087.476318,10175916388.0,1300.699951,1300.699951,1300.5,1300.5,1300.5,2.0,96.400002,96.57,95.739998,95.760002,95.760002,0.0,2831.34,2843.54,2812.43,2824.23,2824.23,3771200000,60.677914,60.957046999999996,58.569396999999995,60.846546,60.846546,1990264182.0,140.484711,140.945572,138.307037,140.68635600000002,140.68635600000002,4664134462.0
2019-03-21,4083.953857,4097.359863000001,4005.1513670000004,4029.326904,4029.326904,10831212662.0,1306.099976,1306.099976,1306.099976,1306.099976,1306.099976,0.0,95.910004,96.629997,95.839996,96.5,96.5,0.0,2819.72,2860.31,2817.38,2854.88,2854.88,3546800000,60.867493,61.082329,58.739543999999995,59.378326,59.378326,1766689848.0,140.478485,141.00323500000002,135.855423,136.63606299999998,136.63606299999998,5087247796.0
2019-03-22,4028.514648,4053.906738,4021.5424799999996,4023.968262,4023.968262,9252935969.0,1311.599976,1311.599976,1311.599976,1311.599976,1311.599976,0.0,96.32,96.809998,96.209999,96.650002,96.650002,0.0,2844.52,2846.16,2800.47,2800.71,2800.71,4237200000,59.302611999999996,60.284576,58.887694999999994,59.824001,59.824001,1660894830.0,136.56225600000002,138.794296,136.228607,137.181442,137.181442,4490899266.0
2019-03-25,4024.112793,4038.8408200000003,3934.03125,3963.070557,3963.070557,10359818883.0,1320.699951,1322.900024,1320.699951,1321.900024,1321.900024,19.0,96.639999,96.68,96.410004,96.57,96.57,0.0,2796.01,2809.79,2785.02,2798.36,2798.36,3376580000,60.30268100000001,60.926552,58.999908,59.496738,59.496738,2057863894.0,137.08136000000002,137.69534299999998,133.490158,135.031021,135.031021,4480516753.0
2019-03-26,3969.22876,3985.080811,3944.7531740000004,3985.080811,3985.080811,10707678815.0,1315.599976,1315.599976,1314.300049,1314.300049,1314.300049,1.0,96.5,96.849998,96.449997,96.739998,96.739998,0.0,2812.66,2829.87,2803.99,2818.46,2818.46,3266050000,59.50830799999999,59.65300799999999,58.334938,59.343529000000004,59.343529000000004,2020400713.0,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679.0
2019-03-27,3984.2448729999996,4087.0661619999996,3977.810547,4087.0661619999996,4087.0661619999996,10897131934.0,1309.900024,1309.900024,1309.900024,1309.900024,1309.900024,206263.0,96.75,96.980003,96.68,96.769997,96.769997,0.0,2819.72,2825.56,2787.72,2805.37,2805.37,3372930000,59.407897999999996,62.288081999999996,59.325237,62.251431000000004,62.251431000000004,2220590688.0,135.454361,141.07547,135.34166000000002,140.988159,140.988159,5228240093.0
2019-03-28,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899.0,1308.400024,1311.099976,1287.699951,1289.800049,1289.800049,87798.0,96.970001,97.300003,96.82,97.199997,97.199997,0.0,2809.4,2819.71,2798.77,2815.44,2815.44,3158170000,62.222457999999996,62.222457999999996,60.745564,61.170486,61.170486,1818355774.0,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475.0
2019-03-29,4068.2998049999997,4113.500977000001,4034.097168,4098.374511999999,4098.374511999999,10918665557.0,1289.599976,1298.5,1286.099976,1293.0,1293.0,1265.0,97.199997,97.339996,97.010002,97.279999,97.279999,0.0,2828.27,2836.03,2819.23,2834.4,2834.4,3740700000,61.167595,61.53234499999999,60.259777,61.301613,61.301613,1977436351.0,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702.0
2019-04-01,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171.0,1291.800049,1295.900024,1285.699951,1288.400024,1288.400024,675.0,97.18,97.300003,97.029999,97.25,97.25,0.0,2848.63,2869.4,2848.63,2867.19,2867.19,3500760000,60.769836,60.985172,60.41389100000001,60.67799399999999,60.67799399999999,1712538382.0,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536.0
2019-04-02,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816.0,1286.300049,1290.900024,1284.5,1290.0,1290.0,525.0,97.33000200000001,97.519997,97.269997,97.360001,97.360001,0.0,2868.24,2872.9,2858.75,2867.24,2867.24,3246900000,60.70470400000001,77.411728,60.537777,76.19326,76.19326,4161362861.0,141.83952299999999,165.226822,141.636459,163.961746,163.961746,9826645698.0
2019-04-03,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582.0,1291.400024,1293.099976,1287.5,1289.900024,1289.900024,172.0,97.300003,97.32,96.959999,97.089996,97.089996,0.0,2876.09,2885.25,2865.17,2873.4,2873.4,3550240000,76.256302,97.495255,76.009644,84.921936,84.921936,6206102119.0,164.00863600000002,178.322052,157.32214399999998,161.458801,161.458801,10622456246.0
2019-04-04,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240.0,1290.599976,1292.599976,1279.5,1289.0,1289.0,269.0,97.040001,97.339996,97.019997,97.309998,97.309998,0.0,2873.99,2881.28,2867.14,2879.39,2879.39,3015180000,85.173927,89.338387,81.568634,84.98090400000001,84.98090400000001,4195622761.0,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529.0
2019-04-05,4922.806152,5053.509765999999,4919.491699,5036.681152,5036.681152,16837325387.0,1292.0,1292.0,1283.599976,1290.400024,1290.400024,181.0,97.300003,97.470001,97.190002,97.400002,97.400002,0.0,2884.16,2893.24,2882.99,2892.74,2892.74,3146820000,85.037949,89.58201600000001,84.92327900000001,88.677864,88.677864,3512861847.0,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908.0
2019-04-08,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0,1292.199951,1302.099976,1291.800049,1297.099976,1297.099976,63.0,97.389999,97.400002,96.980003,97.050003,97.050003,0.0,2888.46,2895.95,2880.78,2895.77,2895.77,3054030000,92.327896,93.822845,87.064087,89.493042,89.493042,3295695862.0,174.449677,184.37785300000002,174.16099499999999,180.25882,180.25882,9304964610.0
2019-04-09,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361.0,1298.5,1304.900024,1298.5,1303.5,1303.5,30.0,97.08000200000001,97.089996,96.860001,97.010002,97.010002,0.0,2886.58,2886.88,2873.33,2878.2,2878.2,3007980000,89.497734,89.497734,85.007217,86.786964,86.786964,2742631078.0,180.22212199999998,180.25422700000001,175.091751,176.114578,176.114578,7632529578.0
2019-04-10,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933.0,1304.0,1309.099976,1301.5,1309.099976,1309.099976,66.0,96.989998,97.220001,96.849998,96.949997,96.949997,0.0,2881.37,2889.71,2879.13,2888.21,2888.21,3062380000,86.77433,90.352432,86.74704,88.377739,88.377739,2765900677.0,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879.0
2019-04-11,5325.081543,5354.225586,5017.296386999999,5064.487793,5064.487793,16555616019.0,1307.0,1307.099976,1288.599976,1288.599976,1288.599976,420.0,96.889999,97.190002,96.879997,97.18,97.18,0.0,2891.92,2893.42,2881.99,2888.32,2888.32,2938540000,88.393532,88.521744,76.656769,79.677994,79.677994,3461536000.0,177.342758,177.48748799999998,162.320618,165.497025,165.497025,7859383417.0
2019-04-12,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312.0,1293.400024,1293.400024,1289.199951,1290.599976,1290.599976,607.0,97.139999,97.18,96.75,96.970001,96.970001,0.0,2900.86,2910.54,2898.37,2907.41,2907.41,3688490000,79.632645,80.26606,76.44163499999999,78.963959,78.963959,2839796022.0,165.335205,166.12751799999998,161.02973899999998,164.73632800000001,164.73632800000001,6237185309.0
2019-04-15,5167.321777,5196.606934,5024.069336,5067.108397999999,5067.108397999999,12290155061.0,1284.800049,1287.300049,1282.300049,1286.800049,1286.800049,523.0,96.93,97.18,96.790001,96.940002,96.940002,0.0,2908.32,2909.6,2896.48,2905.58,2905.58,3088330000,83.014893,83.848152,76.981972,79.054703,79.054703,2742760721.0,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824.0
2019-04-16,5066.577636999999,5238.945313,5055.194824,5235.55957,5235.55957,11618660197.0,1285.199951,1285.199951,1272.199951,1272.599976,1272.599976,643.0,96.93,97.089996,96.879997,97.040001,97.040001,0.0,2912.26,2916.06,2900.71,2907.06,2907.06,3402210000,79.038223,81.838295,78.02865600000001,81.349281,81.349281,2176907331.0,161.52655,167.66632099999998,160.888748,167.623444,167.623444,5180105341.0
2019-04-17,5236.135254,5274.275390999999,5219.205566,5251.937988000001,5251.937988000001,12438480677.0,1273.5,1273.5,1271.599976,1272.199951,1272.199951,308.0,97.07,97.120003,96.82,97.010002,97.010002,0.0,2916.04,2918.0,2895.45,2900.45,2900.45,3602300000,81.352409,82.001778,79.080887,79.327469,79.327469,2060101784.0,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715.0
2019-04-18,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918.0,1270.800049,1273.599976,1270.099976,1271.900024,1271.900024,27.0,97.010002,97.489998,96.959999,97.470001,97.470001,0.0,2904.81,2908.4,2891.9,2905.03,2905.03,3506850000,79.392204,83.201454,79.307556,82.074875,82.074875,2616912436.0,166.913208,175.365326,166.67211899999998,173.814026,173.814026,6971581464.0
2019-04-22,5312.494629,5422.6875,5280.276855,5399.365234000001,5399.365234000001,14601631648.0,1273.5,1273.5,1273.5,1273.5,1273.5,147.0,97.379997,97.410004,97.260002,97.279999,97.279999,0.0,2898.78,2909.51,2896.35,2907.97,2907.97,2997950000,77.294411,77.889587,75.699577,76.948074,76.948074,2657300819.0,170.01748700000002,173.069122,168.729553,171.874664,171.874664,6094878077.0
2019-04-23,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108.0,1266.400024,1269.800049,1266.0,1269.300049,1269.300049,206.0,97.279999,97.779999,97.279999,97.57,97.57,0.0,2909.99,2936.31,2908.53,2933.68,2933.68,3635030000,76.8535,79.461784,74.639412,74.845024,74.845024,2920088568.0,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092.0
2019-04-24,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399.0,1268.400024,1275.5,1267.800049,1275.5,1275.5,518.0,97.599998,98.190002,97.589996,98.099998,98.099998,0.0,2934.0,2936.83,2926.05,2927.25,2927.25,3448960000,74.753876,75.235649,71.356064,73.308945,73.308945,3347048436.0,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156.0
2019-04-25,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408.0,1280.599976,1280.800049,1275.800049,1275.800049,1275.800049,95.0,98.099998,98.32,97.989998,98.199997,98.199997,0.0,2928.99,2933.1,2912.84,2926.17,2926.17,3425280000,73.245316,74.50772099999999,71.055,71.24811600000001,71.24811600000001,2754712046.0,165.914734,166.51341200000002,153.847,154.459396,154.459396,6820332362.0
2019-04-26,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040.0,1284.900024,1284.900024,1284.900024,1284.900024,1284.900024,804.0,98.120003,98.33000200000001,97.849998,98.010002,98.010002,0.0,2925.81,2939.88,2917.56,2939.88,2939.88,3248500000,71.363304,74.513008,70.19367199999999,73.115349,73.115349,3041612619.0,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355.0
2019-04-29,5284.858397999999,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0,1284.800049,1284.900024,1277.099976,1278.599976,1278.599976,568.0,98.029999,98.099998,97.83000200000001,97.860001,97.860001,0.0,2940.58,2949.52,2939.35,2943.03,2943.03,3118780000,69.784256,70.229225,67.26606,67.96038100000001,67.96038100000001,2532498296.0,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253.0
2019-04-30,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574.0,1281.699951,1283.300049,1280.800049,1282.800049,1282.800049,114.0,97.849998,97.889999,97.440002,97.480003,97.480003,0.0,2937.14,2948.22,2924.11,2945.83,2945.83,3919330000,67.95058399999999,74.668297,67.95058399999999,74.280876,74.280876,3065300354.0,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460.0
2019-05-01,5350.914551,5418.003906,5347.645996,5402.697265999999,5402.697265999999,13679528236.0,1278.699951,1283.300049,1278.699951,1281.400024,1281.400024,70.0,97.529999,97.730003,97.150002,97.690002,97.690002,0.0,2952.33,2954.13,2923.36,2923.73,2923.73,3645850000,74.303352,75.420654,72.298012,73.657768,73.657768,2871792311.0,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433.0
2019-05-02,5402.422852000001,5522.262695,5394.217285,5505.283691,5505.283691,14644460907.0,1269.199951,1270.800049,1266.599976,1269.699951,1269.699951,63.0,97.629997,97.849998,97.510002,97.83000200000001,97.83000200000001,0.0,2922.16,2931.68,2900.5,2917.52,2917.52,3778890000,73.682755,74.523659,73.095787,73.777176,73.777176,2903392114.0,160.853577,162.937012,160.060699,162.12278700000002,162.12278700000002,6044171062.0
2019-05-03,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006.0,1270.099976,1279.199951,1270.099976,1279.199951,1279.199951,15.0,97.83000200000001,98.099998,97.449997,97.519997,97.519997,0.0,2929.21,2947.85,2929.21,2945.64,2945.64,3338120000,73.76445,80.41926600000001,73.442604,79.32653,79.32653,3850339792.0,162.075165,170.068741,161.080627,167.95240800000002,167.95240800000002,7299410672.0
2019-05-06,5791.693359000001,5802.95752,5653.6875,5746.807129,5746.807129,15737171804.0,1282.199951,1282.199951,1280.300049,1281.699951,1281.699951,12.0,97.559998,97.709999,97.459999,97.519997,97.519997,0.0,2908.89,2937.32,2898.21,2932.47,2932.47,3181520000,76.028984,76.39363900000001,72.325294,74.98275799999999,74.98275799999999,2933488799.0,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853.0
2019-05-07,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033.0,1280.5,1283.5,1280.5,1283.5,1283.5,8.0,97.519997,97.739998,97.379997,97.629997,97.629997,0.0,2913.03,2913.03,2862.6,2884.05,2884.05,3767100000,74.97994200000001,78.008736,74.666443,74.693001,74.693001,3088433048.0,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170.0
2019-05-08,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300.0,1279.400024,1279.400024,1279.400024,1279.400024,1279.400024,5.0,97.57,97.68,97.41999799999999,97.620003,97.620003,0.0,2879.61,2897.96,2873.28,2879.42,2879.42,3485790000,74.647369,75.318115,73.101524,74.620285,74.620285,2532851418.0,169.90420500000002,172.183548,166.40924099999998,170.948166,170.948166,6416569598.0
2019-05-09,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411.0,1278.900024,1285.0,1278.800049,1283.5,1283.5,38.0,97.58000200000001,97.699997,97.239998,97.370003,97.370003,0.0,2859.84,2875.97,2836.4,2870.72,2870.72,3638820000,74.593979,75.93289200000001,72.989838,74.177139,74.177139,2436426305.0,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198.0
2019-05-10,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368.0,1285.400024,1286.5,1283.300049,1285.699951,1285.699951,6.0,97.43,97.449997,97.129997,97.33000200000001,97.33000200000001,0.0,2863.1,2891.31,2825.39,2881.4,2881.4,3529600000,74.18959,78.724144,73.038063,77.16664899999999,77.16664899999999,3051537532.0,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053.0
2019-05-13,6971.178223000001,8047.413086,6898.282227,7814.915039,7814.915039,28677672181.0,1286.699951,1300.099976,1281.800049,1300.099976,1300.099976,56.0,97.300003,97.370003,97.029999,97.32,97.32,0.0,2840.19,2840.19,2801.43,2811.87,2811.87,3894030000,84.632576,92.37200899999999,84.29974399999999,88.058235,88.058235,4658762984.0,187.417923,205.098267,185.30590800000002,196.846283,196.846283,10367149039.0
2019-05-14,7807.884276999999,8268.712891,7696.391113,7994.416015999999,7994.416015999999,32031452227.0,1297.800049,1297.800049,1294.699951,1294.699951,1294.699951,6.0,97.32,97.559998,97.269997,97.529999,97.529999,0.0,2820.12,2852.54,2820.12,2834.41,2834.41,3322720000,88.05304699999999,93.372978,87.658386,91.620407,91.620407,4930071296.0,196.738281,217.87464900000003,196.05481,217.148575,217.148575,12751049755.0
2019-05-15,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920.0,1296.900024,1296.900024,1296.0,1296.300049,1296.300049,55.0,97.529999,97.699997,97.440002,97.57,97.57,0.0,2820.38,2858.68,2815.08,2850.96,2850.96,3125950000,91.661552,103.140015,90.817268,101.744568,101.744568,5168624436.0,217.01011699999998,247.446594,216.822113,247.15306099999998,247.15306099999998,13460006534.0
2019-05-16,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581.0,1285.199951,1285.400024,1285.0,1285.0,1285.0,3.0,97.540001,97.879997,97.440002,97.839996,97.839996,0.0,2855.8,2892.15,2855.8,2876.32,2876.32,3338060000,101.573143,106.20565,92.565117,95.585587,95.585587,6442000276.0,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873.0
2019-05-17,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905.0,1280.0,1280.0,1274.5,1274.5,1274.5,1.0,97.83000200000001,98.029999,97.769997,98.0,98.0,0.0,2858.6,2885.48,2854.23,2859.53,2859.53,3257950000,95.632607,97.258667,84.937782,88.995232,88.995232,5319840521.0,263.848358,266.979614,227.76742599999997,243.764587,243.764587,16037551694.0
2019-05-20,8196.923828,8200.967773,7678.781738,7978.309081999999,7978.309081999999,23843404340.0,1276.099976,1276.099976,1276.099976,1276.099976,1276.099976,20.0,97.959999,98.040001,97.879997,97.93,97.93,0.0,2841.94,2853.86,2831.29,2840.23,2840.23,3288870000,95.339371,95.339371,88.569275,91.493675,91.493675,3566921483.0,261.267487,261.55127000000005,241.80365,251.86441000000002,251.86441000000002,10834541285.0
2019-05-21,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056.0,1272.0,1272.0,1272.0,1272.0,1272.0,0.0,97.91999799999999,98.129997,97.82,98.059998,98.059998,0.0,2854.02,2868.88,2854.02,2864.36,2864.36,3218700000,91.57208299999999,92.44413,89.587975,91.507751,91.507751,3145769021.0,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593.0
2019-05-22,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175.0,1273.599976,1273.599976,1273.599976,1273.599976,1273.599976,0.0,98.019997,98.120003,97.889999,98.110001,98.110001,0.0,2856.06,2865.47,2851.11,2856.27,2856.27,3192510000,91.505104,92.002701,87.54514300000001,88.210571,88.210571,3398528443.0,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463.0
2019-05-23,7677.269043000001,7943.791504000001,7533.196776999999,7881.84668,7881.84668,24457107820.0,1284.800049,1284.800049,1284.800049,1284.800049,1284.800049,0.0,98.059998,98.370003,97.809998,97.849998,97.849998,0.0,2836.7,2836.7,2805.49,2822.24,2822.24,3891980000,88.197609,89.73867,85.230118,89.176773,89.176773,3208807269.0,244.665115,247.616638,233.793091,245.96566800000002,245.96566800000002,10671663487.0
2019-05-24,7881.695312999999,8140.719727,7824.44873,7987.371581999999,7987.371581999999,25919126991.0,1283.0,1283.0,1283.0,1283.0,1283.0,9.0,97.83000200000001,97.910004,97.550003,97.610001,97.610001,0.0,2832.41,2841.36,2820.19,2826.06,2826.06,2887390000,88.973946,102.749931,88.32444,99.90303,99.90303,5393657682.0,245.98709100000002,255.25933799999999,243.24009700000002,249.48498500000002,249.48498500000002,9929433206.0
2019-05-28,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267.0,1276.5,1276.5,1276.5,1276.5,1276.5,0.0,97.739998,97.980003,97.699997,97.959999,97.959999,0.0,2830.03,2840.51,2801.58,2802.39,2802.39,4121410000,117.89189099999999,117.89189099999999,112.99124099999999,114.93116,114.93116,4171886802.0,272.590485,274.320831,267.51437400000003,271.768707,271.768707,10362846898.0
2019-05-29,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966.0,1280.599976,1280.599976,1280.599976,1280.599976,1280.599976,189694.0,97.93,98.209999,97.860001,98.139999,98.139999,0.0,2790.25,2792.03,2766.06,2783.02,2783.02,3700050000,114.925446,117.874443,110.472672,115.08123,115.08123,4122926836.0,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174.0
2019-05-30,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551.0,1279.400024,1288.300049,1273.900024,1287.099976,1287.099976,55573.0,98.129997,98.279999,98.089996,98.139999,98.139999,0.0,2786.94,2799.0,2776.74,2788.86,2788.86,3273790000,115.140594,119.741745,105.298332,108.795578,108.795578,4971290022.0,269.55188,287.20162999999997,247.348602,255.858948,255.858948,13604268584.0
2019-05-31,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957.0,1287.699951,1306.400024,1287.5,1305.800049,1305.800049,2814.0,98.150002,98.16999799999999,97.720001,97.75,97.75,0.0,2766.15,2768.98,2750.52,2752.06,2752.06,3981020000,108.69622,114.62804399999999,105.91383400000001,114.536957,114.536957,4207966341.0,256.01525899999996,268.659943,249.111847,268.113556,268.113556,11255023515.0
2019-06-03,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436.0,1307.0,1327.800049,1307.0,1322.699951,1322.699951,812.0,97.639999,97.800003,97.110001,97.139999,97.139999,0.0,2751.53,2763.07,2728.81,2744.45,2744.45,3966700000,114.668709,115.905777,106.462448,107.468575,107.468575,3832352496.0,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917.0
2019-06-04,8210.985352,8210.985352,7564.48877,7707.770995999999,7707.770995999999,24609731549.0,1324.300049,1328.599976,1320.800049,1323.400024,1323.400024,302.0,97.209999,97.339996,97.0,97.07,97.07,0.0,2762.64,2804.49,2762.64,2803.27,2803.27,3810430000,107.372932,107.372932,99.294312,102.087822,102.087822,4316694183.0,252.511642,252.511642,236.12721299999998,241.33879100000001,241.33879100000001,10132549747.0
2019-06-05,7704.343262,7901.849120999999,7668.668456999999,7824.231445,7824.231445,21760923463.0,1328.900024,1343.300049,1326.300049,1328.300049,1328.300049,622.0,97.120003,97.370003,96.75,97.370003,97.370003,0.0,2818.09,2827.28,2800.92,2826.15,2826.15,3548830000,102.119499,104.844002,101.21884200000001,103.849289,103.849289,3585162872.0,241.49704,248.138138,239.98345899999998,247.05101000000002,247.05101000000002,8548917062.0
2019-06-06,7819.633301000001,7937.34082,7571.471191,7822.023437999999,7822.023437999999,19474611077.0,1330.800049,1338.699951,1326.199951,1337.599976,1337.599976,161.0,97.290001,97.349998,96.779999,97.029999,97.029999,0.0,2828.51,2852.1,2822.45,2843.49,2843.49,3396410000,103.806831,111.33433500000001,102.088142,111.107224,111.107224,4142250662.0,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806.0
2019-06-07,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231.0,1333.099976,1347.699951,1329.800049,1341.199951,1341.199951,240.0,97.010002,97.18,96.459999,96.610001,96.610001,0.0,2852.87,2884.97,2852.87,2873.34,2873.34,3220250000,110.975151,120.63969399999999,109.58657099999999,117.37441299999999,117.37441299999999,5140908477.0,249.335281,254.35229500000003,246.5979,250.93035899999998,250.93035899999998,8379534528.0
2019-06-10,7692.284668000001,8031.909668000001,7586.730956999999,8000.32959,8000.32959,18689275117.0,1335.800049,1336.5,1324.099976,1324.699951,1324.699951,268.0,96.650002,96.940002,96.629997,96.760002,96.760002,0.0,2885.83,2904.77,2885.51,2886.73,2886.73,3209210000,114.99556000000001,129.70881699999998,113.169899,129.071442,129.071442,5449266884.0,232.830139,247.66217000000003,229.341766,247.52012599999998,247.52012599999998,8141159848.0
2019-06-11,8004.243651999999,8026.394043000001,7772.803711,7927.714355,7927.714355,17107279932.0,1328.400024,1328.400024,1319.099976,1326.400024,1326.400024,201.0,96.75,96.879997,96.639999,96.690002,96.690002,0.0,2903.27,2910.61,2878.53,2885.72,2885.72,3548420000,129.26413,138.148743,125.962524,136.02973899999998,136.02973899999998,5441787587.0,247.86212200000003,248.662582,239.825348,245.78182999999999,245.78182999999999,7382269700.0
2019-06-12,7925.434081999999,8196.648438,7862.359863,8145.857422,8145.857422,19034432883.0,1326.900024,1334.5,1326.900024,1331.900024,1331.900024,139.0,96.709999,97.019997,96.58000200000001,97.0,97.0,0.0,2882.73,2888.57,2874.68,2879.84,2879.84,3034130000,136.085831,142.70640600000002,132.238007,135.653748,135.653748,5855623530.0,245.92549100000002,261.01757799999996,244.491318,260.90328999999997,260.90328999999997,8645598618.0
2019-06-13,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147.0,1331.599976,1341.099976,1331.599976,1339.199951,1339.199951,157.0,96.959999,97.08000200000001,96.870003,97.010002,97.010002,0.0,2886.24,2895.24,2881.99,2891.64,2891.64,3069810000,135.68211399999998,136.886002,129.135818,131.351761,131.351761,4947794845.0,260.91351299999997,262.163116,255.596283,256.168793,256.168793,8442077836.0
2019-06-14,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906.0,1345.400024,1355.400024,1339.300049,1340.099976,1340.099976,914.0,97.010002,97.58000200000001,96.940002,97.57,97.57,0.0,2886.82,2894.45,2879.62,2886.98,2886.98,2922330000,131.31401100000002,133.177444,126.86178600000001,133.053268,133.053268,4352005824.0,256.17965699999996,265.371399,254.14742999999999,264.087463,264.087463,8676891267.0
2019-06-17,8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919.0,1339.0,1340.300049,1335.0,1338.699951,1338.699951,76.0,97.519997,97.599998,97.339996,97.559998,97.559998,0.0,2889.75,2897.27,2887.3,2889.67,2889.67,2810140000,137.129944,137.277328,133.050308,134.438095,134.438095,3230230843.0,269.090576,275.442566,268.35379,274.35110499999996,274.35110499999996,6009795781.0
